"hotelid","cityid","starclass","nbrooms","amenities","reviews","pageurl","rank","prices","direction","lat","lon","partition_0","process_date"
"7057031","312741","4,0","141","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Desayuno disponible,Bar de aperitivos,Almacenamiento de equipaje,Conserje,Recepción disponible las 24 horas,Servicio de lavandería,Wifi,Wifi público,Internet,Máquina expendedora,Hotel para no fumadores,Aire acondicionado,Caja fuerte,TV pantalla plana,Habitaciones para no fumadores,Suites","1.036 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d7057031-Reviews-Merit_San_Telmo-Buenos_Aires_Capital_Federal_District.html","N.º 91","$29.543,$29.980,$24.272","Adolfo Alsina 801, Buenos Aires C1087AAM Argentina, Buenos aires","-34.61052851457095","-58.377871676380636","Buenos_aires","2020-01-12"
"17647466","312741","5,0","30","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Desayuno gratis,Transporte al aeropuerto,Almacenamiento de equipaje,Conserje,Check-in las 24 horas,Recepción disponible las 24 horas,Wifi,Internet,Servicio de traslado en autobús,Hotel para no fumadores,Aire acondicionado,Caja fuerte,Botellas de agua,Estante para la ropa,Kitchenette,Microondas,TV por cable/satélite,Bidé,Caja de seguridad para computadora portátil,Baños privados,Refrigerador,Utensilios de cocina,TV pantalla plana,Bañera/Ducha,Productos de tocador de cortesía,Secador de pelo,Vista a la ciudad,Habitaciones para no fumadores,Suites,Habitaciones para familias","55 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d17647466-Reviews-Recoleta_Park_by_BENS-Buenos_Aires_Capital_Federal_District.html","N.º 48","N,A","Calle Libertad 1283, Buenos Aires C1012AAY Argentina, Buenos aires","-34.593110245628715","-58.384418731057764","Buenos_aires","2020-01-12"
"6717570","312741","4,5","40","Estacionamiento privado pagado cercano,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Fax/Fotocopiadora,Solárium,Terraza en la azotea,Conserje,Recepción disponible las 24 horas,Garaje de estacionamientos,Internet gratuito,Wifi,Internet,Bar/Salón,Cafetería,Desayuno en la habitación,Hotel para no fumadores,Terraza solárium,Check-in y check-out privado,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Servicio de limpieza,Balcón privado,Servicio a la habitación,Kitchenette,Microondas,TV pantalla plana,Caja fuerte,Teléfono,Botellas de agua,Refrigerador,Habitaciones para no fumadores,Suites,Habitaciones para familias","699 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d6717570-Reviews-Bulnes_Eco_Suites-Buenos_Aires_Capital_Federal_District.html","N.º 31","N,A","Calle Bulnes 1905, Buenos Aires C1425DKG Argentina, Buenos aires","-34.589230333891145","-58.41267784096027","Buenos_aires","2020-01-12"
"1404713","312741","4,5","30","Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Alquiler de bicicletas,Tours en bicicleta,Transporte al aeropuerto,Fax/Fotocopiadora,Instalaciones para hacer parrillas,Almacenamiento de equipaje,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Desayuno disponible,Desayuno tipo bufé,Máquina expendedora,Tours a pie,Juegos de mesa/Rompecabezas,Servicio de traslado en autobús,Cambio de divisas,Muebles de exterior,Cocina compartida,Sala de estar o con TV compartida,Recepción disponible las 24 horas,Aire acondicionado,Servicio de limpieza,Caja fuerte,Habitaciones para no fumadores,Habitaciones para familias","735 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d1404713-Reviews-America_del_Sur_Hostel-Buenos_Aires_Capital_Federal_District.html","N.º 8","$37.783,$16.740,$37.738","Chacabuco 718, Buenos Aires 1098 Argentina, Buenos aires","-34.616499485429046","-58.37595723827112","Buenos_aires","2020-01-12"
"502023","312741","4,5","197","Estacionamiento con servicio de valet,Internet gratuito,Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Alquiler de bicicletas,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Garaje de estacionamientos,Estacionamiento,Wifi,Wifi público,Wifi con cargo adicional,Internet,Bañera de hidromasaje,Piscina en la terraza,Piscina cubierta,Piscina climatizada,Sauna,Bar/Salón,Cafetería,Restaurante,Desayuno tipo bufé,Desayuno en la habitación,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Spa,Tratamientos faciales,Masaje de pies,Masaje de cuerpo completo,Masaje,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Chimenea,Balcón privado,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Sala de estar,Caja de seguridad para computadora portátil,Habitaciones para no fumadores,Suites,Habitaciones para familias","2.393 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d502023-Reviews-Hotel_Madero-Buenos_Aires_Capital_Federal_District.html","N.º 37","$134.361,$136.561,$129.827","Rosario Vera Penaloza 360 _ Dique 2, Buenos Aires C1107CLA Argentina, Buenos aires","-34.61750554731954","-58.36232395628714","Buenos_aires","2020-01-12"
"1758713","312741","4,5","11","Internet de alta velocidad gratuito (WiFi),Bañera de hidromasaje,Desayuno gratis,Se admiten mascotas (Se aceptan perros / mascotas),Transporte al aeropuerto,Terraza en la azotea,Conserje,Recepción disponible las 24 horas,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","1.579 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d1758713-Reviews-Rendez_Vous_Hotel_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html","N.º 20","N,A","Calle Bonpland 1484 Palermo Hollywood, Buenos Aires C1414CMP Argentina, Buenos aires","-34.58514454371285","-58.439448822234375","Buenos_aires","2020-01-12"
"634217","312741","4,5","62","Internet de alta velocidad gratuito (WiFi),Bar/Salón,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Conserje,Recepción disponible las 24 horas,Check-in y check-out exprés,Internet gratuito,Wifi,Wifi público,Internet,Restaurante,Desayuno tipo bufé,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Hotel para no fumadores,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Botellas de agua,Minibar,TV pantalla plana,Suite nupcial,Habitaciones para no fumadores,Suites","1.228 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d634217-Reviews-474_BUENOS_AIRES_HOTEL-Buenos_Aires_Capital_Federal_District.html","N.º 22","$58.476,$57.090,$52.343","San Martin 474, Buenos Aires C1004AAJ Argentina, Buenos aires","-34.602517089647414","-58.37393224340701","Buenos_aires","2020-01-12"
"1419860","312741","4,5","12","Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Bicicletas disponibles,Transporte al aeropuerto,Masaje de cuerpo completo,Solo para adultos,Internet gratuito,Wifi,Wifi público,Internet,Toallas para la piscina/playa,Piscina en la terraza,Piscina cubierta,Piscina al aire libre,Piscina climatizada,Sauna,Desayuno disponible,Desayuno en la habitación,Vino/Champagne,Máquina expendedora,Alquiler de autos,Masaje,Solárium,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Cambio de divisas,Periódico,Hotel para no fumadores,Muebles de exterior,Terraza solárium,Recepción disponible las 24 horas,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Caja fuerte,TV pantalla plana,Suite nupcial,Habitaciones para no fumadores","578 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d1419860-Reviews-Mansion_Vitraux_Boutique_Hotel-Buenos_Aires_Capital_Federal_District.html","N.º 24","$78.766,$57.577","Carlos Calvo 369. San Telmo. CABA, Buenos Aires C1102AAG Argentina, Buenos aires","-34.61944857285476","-58.37107242783773","Buenos_aires","2020-01-12"
"301717","312741","4,5","175","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina cubierta,Gimnasio / Sala de entrenamiento,Bar/Salón,Alquiler de bicicletas,Tours en bicicleta,Cadenas de televisión para niños,Estacionamiento privado pagado en el predio,Estacionamiento vigilado,Wifi,Wifi gratuito en el centro de negocios,Toallas para la piscina/playa,Piscina climatizada,Sauna,Restaurante,Desayuno disponible,Desayuno tipo bufé,Desayuno en la habitación,Menús para dietas especiales,Vino/Champagne,Servicio de taxi,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Masaje de pies,Masaje de cuerpo completo,Masaje de manos,Masaje de cabeza,Masaje,Masaje de cuello,Seguridad las 24 horas,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Portero,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Cortinas blackout,Habitaciones insonorizadas,Aire acondicionado,Escritorio,Servicio de limpieza,Minibar,TV por cable/satélite,Bañera/Ducha,Batas de baño,Habitaciones interconectadas disponibles,Servicio a la habitación,Caja fuerte,Teléfono,Guardarropa/Ropero,Botellas de agua,Plancha,Baños privados,Servicio de despertador/Reloj despertador,Pava eléctrica,TV pantalla plana,Productos de tocador de cortesía,Secador de pelo,Vista a la ciudad,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.397 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d301717-Reviews-Sofitel_Buenos_Aires_Recoleta-Buenos_Aires_Capital_Federal_District.html","N.º 25","N,A","Posadas 1232, Buenos Aires C1011ABF Argentina, Buenos aires","-34.58936286150384","-58.38406513266777","Buenos_aires","2020-01-12"
"13511845","312741","4,5","30","Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Actividades infantiles (Ideal para niños / familias),Transporte al aeropuerto,Instalaciones para conferencias,Salón de banquetes,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Desayuno disponible,Desayuno tipo bufé,Salas de reuniones,Conserje,Hotel para no fumadores,Servicio de lavandería,Aire acondicionado,Servicio de limpieza,Kitchenette,Microondas,Minibar,Refrigerador,Habitaciones para no fumadores,Suites,Habitaciones para familias","81 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d13511845-Reviews-AQ_Tailored_Suites-Buenos_Aires_Capital_Federal_District.html","N.º 101","$126.837,$114.787,$114.757","Calle Montevideo 937 Entre Paraguay Y Marcelo Torcuato De Alvear, Buenos Aires C1019ABS Argentina, Buenos aires","-34.500276","-58.6404495","Buenos_aires","2020-01-12"
"2549554","312741","4,5","24","Estacionamiento privado pagado cercano,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Alquiler de bicicletas,Actividades infantiles (Ideal para niños / familias),Alquiler de autos,Garaje de estacionamientos,Internet gratuito,Wifi,Internet,Bañera de hidromasaje,Piscina en la terraza,Piscina al aire libre,Piscina de inmersión,Sauna,Desayuno tipo bufé,Bar de aperitivos,Vino/Champagne,Salas de reuniones,Fax/Fotocopiadora,Solárium,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Periódico,Hotel para no fumadores,Sala de estar o con TV compartida,Terraza solárium,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Balcón privado,Caja fuerte,Botellas de agua,Kitchenette,Microondas,TV pantalla plana,Plancha,Minibar,Refrigerador,Habitaciones para no fumadores,Suites","455 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d2549554-Reviews-Sileo_Hotel-Buenos_Aires_Capital_Federal_District.html","N.º 62","N,A","Calle Gral Miguel de Azcuenaga 1968, Buenos Aires C1128AAH Argentina, Buenos aires","-34.58705628420568","-58.39461183833454","Buenos_aires","2020-01-12"
"531374","312741","4,5","25","Internet gratuito,Wifi,Internet,Bar/Salón,Desayuno tipo bufé,Transporte al aeropuerto,Servicio de lavandería,Habitaciones para no fumadores","1.048 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d531374-Reviews-Milhouse_Hostel_Hipo-Buenos_Aires_Capital_Federal_District.html","N.º 9","$55.588,$55.654,$17.530","Av. Hipólito Yrigoyen, 959, Buenos Aires 1086AA0 Argentina, Buenos aires","-34.60948786168109","-58.380077241559675","Buenos_aires","2020-01-12"
"1444306","312741","4,5","57","Internet de alta velocidad gratuito (WiFi),Bañera de hidromasaje,Gimnasio / Sala de entrenamiento,Desayuno gratis,Cadenas de televisión para niños,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Internet gratuito,Wifi,Wifi público,Internet,Piscina en la terraza,Sauna,Bar/Salón,Cafetería,Restaurante,Desayuno tipo bufé,Desayuno en la habitación,Bar de aperitivos,Menús para dietas especiales,Bar en la terraza,Alquiler de autos,Salas de reuniones,Fax/Fotocopiadora,Masaje,Solárium,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Periódico,Hotel para no fumadores,Terraza solárium,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Chimenea,Servicio a la habitación,Caja fuerte,Instalaciones de habitación VIP,TV pantalla plana,Suite nupcial,Habitaciones para no fumadores,Habitaciones para familias","843 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d1444306-Reviews-Eurobuilding_Hotel_Boutique_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html","N.º 32","$72.351,$72.264,$67.231","Lima 187, Buenos Aires C1073AAC Argentina, Buenos aires","-34.610607450458765","-58.381931378296485","Buenos_aires","2020-01-12"
"2022548","312741","4,5","15","Internet de alta velocidad gratuito (WiFi),Internet gratuito,Wifi,Internet,Centro de negocios con acceso a Internet,Hotel para no fumadores,Aire acondicionado,Kitchenette,Microondas,Refrigerador,TV pantalla plana,Habitaciones para no fumadores,Suites","196 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d2022548-Reviews-Le_Batiment-Buenos_Aires_Capital_Federal_District.html","N.º 7","N,A","Calle Paraguay 2862, Buenos Aires C1425BRH Argentina, Buenos aires","-34.596399750764604","-58.40801081127011","Buenos_aires","2020-01-12"
"2354691","312741","4,5","23","Estacionamiento,Internet de alta velocidad gratuito (WiFi),Piscina,Desayuno gratis,Cadenas de televisión para niños,Transporte al aeropuerto,Fax/Fotocopiadora,Solárium,Internet gratuito,Wifi,Internet,Toallas para la piscina/playa,Piscina al aire libre,Desayuno tipo bufé,Vino/Champagne,Terraza en la azotea,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Muebles de exterior,Terraza solárium,Recepción disponible las 24 horas,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Servicio de limpieza,Balcón privado,Caja fuerte,Caja de seguridad para computadora portátil,TV pantalla plana,Habitaciones para no fumadores,Suites","952 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d2354691-Reviews-L_Hotel_Palermo-Buenos_Aires_Capital_Federal_District.html","N.º 18","$61.418,$61.418,$61.474","Thames 1562 Palermo Soho, Buenos Aires C1414DDF Argentina, Buenos aires","-34.58829342270184","-58.43153549639332","Buenos_aires","2020-01-12"
"306925","312741","4,0","55","Garaje de estacionamientos,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Alquiler de bicicletas,Cadenas de televisión para niños,Servicio de traslado en autobús,Fax/Fotocopiadora,Almacenamiento de equipaje,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Desayuno disponible,Desayuno tipo bufé,Alquiler de autos,Conserje,Hotel para no fumadores,Tiendas,Recepción disponible las 24 horas,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Servicio de limpieza,Caja fuerte,Máquina de café/té,Microondas,TV pantalla plana,Secador de pelo,Minibar,Refrigerador,Habitaciones para no fumadores,Suites,Habitaciones para familias","759 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d306925-Reviews-Park_Royal_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html","N.º 93","$59.558,$68.633,$57.958","Calle Suipacha 1092, Buenos Aires C1008AAV Argentina, Buenos aires","-34.5954420313636","-58.37998182001268","Buenos_aires","2020-01-12"
"5963892","312741","4,5","60","Estacionamiento,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Actividades infantiles (Ideal para niños / familias),Servicio de traslado en autobús,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Internet gratuito,Wifi,Wifi público,Internet,Bar/Salón,Desayuno tipo bufé,Salas de reuniones,Conserje,Hotel para no fumadores,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","130 opiniones","https://www.tripadvisor.cl/Hotel_Review-g312741-d5963892-Reviews-Hotel_Metropolitano_Supara-Buenos_Aires_Capital_Federal_District.html","N.º 14","N,A","Mexico 1559 Monserrat, Buenos Aires C1097ABE Argentina, Buenos aires","-34.61554354731954","-58.38845900291419","Buenos_aires","2020-01-12"
